id,name,province,aqhi,observed,observation_datetime_text_en,observation_datetime_text_fr,lon,lat,color
AQ_OBS-FEUTC-20260202140000,Chatham,,4.62,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-82.12876,42.43396,#ffcb00
AQ_OBS-GBEIN-20260202140000,Winnipeg,,1.95,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-97.1463888888889,49.8844444444444,#0099cb
AQ_OBS-FEVJS-20260202140000,Belleville,,3.05,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-77.3697222,44.2566666,#fffe03
AQ_OBS-HASIZ-20260202140000,Buffalo Narrows,,1.89,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-108.5243083,55.8769833,#0099cb
AQ_OBS-LAILN-20260202140000,Fort Smith,,1.43,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-111.8829,60.0053,#0099cb
AQ_OBS-FCWFX-20260202140000,Thunder Bay,,2.04,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-89.2677778,48.4013889,#016797
AQ_OBS-HAUQM-20260202140000,Estevan,,2.3,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-102.9859847,49.1392833,#016797
AQ_OBS-BAEMV-20260202140000,St. Peters Bay,,2.22,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-62.5833333333333,46.4166666666667,#016797
AQ_OBS-GAILW-20260202140000,Flin Flon,,1.38,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-101.8641699,54.768056,#0099cb
AQ_OBS-ABFQA-20260202140000,Labrador City,,2.79,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-66.9365972,52.9605694,#016797
AQ_OBS-FCWOV-20260202140000,Tiverton,,2.39,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-81.5444444,44.2669444,#016797
AQ_OBS-IAFEW-20260202140000,Fort Chipewyan,,2.05,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-111.158333333333,58.7144444444444,#016797
AQ_OBS-ABEFS-20260202140000,St. John's,,2.31,2026-02-02T14:00:00Z,10:30 AM NST Monday  2 February 2026,10h30 AM HNT lundi  2 février 2026,-52.7252777777778,47.5658333333333,#016797
AQ_OBS-FDGED-20260202140000,Newmarket,,5.03,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.4583333333333,44.0580555555556,#ff9835
AQ_OBS-IAKID-20260202140000,Calgary,,3.07,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-114.0575,51.0458333333333,#fffe03
AQ_OBS-FCGKZ-20260202140000,Oakville,,3.84,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.7138888888889,43.4563888888889,#fffe03
AQ_OBS-FBLJL-20260202140000,Hamilton Downtown,,3.18,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.8418,43.24504,#fffe03
AQ_OBS-IACMW-20260202140000,Edson,,2.0,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-116.4327778,53.5836111,#0099cb
AQ_OBS-JABNO-20260202140000,Central Fraser Valley,,1.54,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-122.25,49.0583333333333,#0099cb
AQ_OBS-DAEGW-20260202140000,Saint John,,2.12,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-66.0388888888889,45.2591666666667,#016797
AQ_OBS-CATHI-20260202140000,Lake Major,,2.41,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-63.467261,44.71338,#016797
AQ_OBS-FEARV-20260202140000,Sarnia,,5.0,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-82.3177777,42.9813889,#ffcb00
AQ_OBS-FDMOP-20260202140000,Oshawa,,3.13,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-78.8572222222222,43.9005555555556,#fffe03
AQ_OBS-CASWE-20260202140000,Kentville,,2.23,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-64.4952777777778,45.0775,#016797
AQ_OBS-LARCU-20260202140000,Norman Wells,,1.81,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-126.8316,65.2811,#0099cb
AQ_OBS-FAMXK-20260202140000,Burlington,,3.34,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.8141666666667,43.37,#fffe03
AQ_OBS-FCCOT-20260202140000,Cornwall,,2.25,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-74.7263889,45.0263889,#016797
AQ_OBS-IAHMM-20260202140000,Grande Prairie,,3.0,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-118.796111111111,55.1708333333333,#016797
AQ_OBS-FCWYG-20260202140000,Toronto Downtown,,1.0,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.3969444,43.6758333,#01cbff
AQ_OBS-IANHQ-20260202140000,Wood Buffalo - south,,1.83,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-111.0788889,55.6311111,#0099cb
AQ_OBS-IADGP-20260202140000,Lethbridge,,1.88,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-112.841944444444,49.6936111111111,#0099cb
AQ_OBS-IACMP-20260202140000,Edmonton,,2.52,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.490277777778,53.5344444444444,#016797
AQ_OBS-FDSUS-20260202140000,Parry Sound,,2.45,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-80.0361111,45.3538889,#016797
AQ_OBS-FBLKS-20260202140000,Hamilton Mountain,,2.91,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.82235,43.23039,#016797
AQ_OBS-JCAAC-20260202140000,Castlegar,,1.0,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-117.666667,49.324722,#01cbff
AQ_OBS-FDZCP-20260202140000,Sault Ste. Marie,,2.3,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-84.3469444,46.5588888,#016797
AQ_OBS-FCAEN-20260202140000,London,,4.3,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-81.2325,42.9674999,#ffcb00
AQ_OBS-FDQBU-20260202140000,Toronto East,,4.47,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.2308334,43.7558333,#ffcb00
AQ_OBS-JBJFI-20260202140000,Metro Vancouver - SW,,2.19,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-123.163333,49.163333,#016797
AQ_OBS-IAFYX-20260202140000,Genesee,,1.75,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-114.37,53.3458334,#0099cb
AQ_OBS-FCIBD-20260202140000,Port Stanley,,3.54,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-81.2108334,42.6663888,#fffe03
AQ_OBS-IAASX-20260202140000,Sturgeon County,,2.06,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.3283333,53.8297222,#016797
AQ_OBS-DAFMJ-20260202140000,Fredericton,,2.19,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-66.666667,45.945278,#016797
AQ_OBS-AADCE-20260202140000,Burin,,1.99,2026-02-02T14:00:00Z,10:30 AM NST Monday  2 February 2026,10h30 AM HNT lundi  2 février 2026,-55.175272,47.082841,#0099cb
AQ_OBS-DADHJ-20260202140000,Moncton,,2.27,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-64.803056,46.115833,#016797
AQ_OBS-JBNTS-20260202140000,Quesnel,,1.0,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-122.5,53.0,#01cbff
AQ_OBS-JBRIK-20260202140000,Metro Vancouver - NW,,2.18,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-123.113889,49.261111,#016797
AQ_OBS-JBXHZ-20260202140000,Metro Vancouver - NE,,1.59,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-122.683333333333,49.2333333333333,#0099cb
AQ_OBS-FDQBX-20260202140000,Toronto North,,4.59,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.41026,43.76205,#ffcb00
AQ_OBS-DAEBC-20260202140000,St. Andrews,,2.03,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-67.058373,45.079907,#016797
AQ_OBS-IAFFI-20260202140000,Fort McMurray,,2.01,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-111.380277777778,56.7263888888889,#016797
AQ_OBS-FAFFD-20260202140000,Barrie,,5.71,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.6769699,44.37124,#ff9835
AQ_OBS-IACIQ-20260202140000,Strathcona County,,2.2,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.1438889,53.5522222,#016797
AQ_OBS-LALNA-20260202140000,Inuvik,,1.0,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-133.7297,68.3609,#01cbff
AQ_OBS-FEVNS-20260202140000,Hamilton,,3.11,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.935,43.242778,#fffe03
AQ_OBS-BAARG-20260202140000,Charlottetown,,2.15,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-63.1347222222222,46.2402777777778,#016797
AQ_OBS-IAFFM-20260202140000,Fort Saskatchewan,,2.36,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.217777777778,53.7111111111111,#016797
AQ_OBS-DALZZ-20260202140000,Edmundston,,3.29,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-68.294444,47.377222,#fffe03
AQ_OBS-FEUZB-20260202140000,Toronto,,4.83,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.3733333333333,43.7416666666667,#ffcb00
AQ_OBS-FEVJR-20260202140000,Kingston,,2.79,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-76.4163888,44.3066666,#016797
AQ_OBS-LBAMG-20260202140000,Yellowknife,,1.38,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-114.37,62.4536,#0099cb
AQ_OBS-FCTOV-20260202140000,Sudbury,,4.25,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-80.9775,46.5011111,#ffcb00
AQ_OBS-IABOA-20260202140000,Drayton Valley,,1.97,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-114.9808333,53.2241666,#0099cb
AQ_OBS-FDJFN-20260202140000,St. Catharines,,3.24,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.2533,43.16544,#fffe03
AQ_OBS-FAYJG-20260202140000,Grand Bend,,4.0,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-81.7563889,43.3025,#fffe03
AQ_OBS-JAQAL-20260202140000,Nanaimo / Parksville,,1.67,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-123.933333333333,49.1666666666667,#0099cb
AQ_OBS-BADSZ-20260202140000,Summerside (Wellington),,2.03,2026-02-02T14:00:00Z,10:00 AM AST Monday  2 February 2026,10h00 AM HNA lundi  2 février 2026,-64.0,46.45,#016797
AQ_OBS-FDGEJ-20260202140000,Peterborough,,2.51,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-78.3333333,44.3011111,#016797
AQ_OBS-HAHJJ-20260202140000,Saskatoon,,2.45,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-106.686111111111,52.1397222222222,#016797
AQ_OBS-IAEJS-20260202140000,Red Deer,,2.19,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.810277777778,52.2686111111111,#016797
AQ_OBS-FEBWC-20260202140000,Kitchener,,4.1,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-80.4727778,43.4186111,#ffcb00
AQ_OBS-IAQFR-20260202140000,Airdrie,,2.17,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-114.0141667,51.2922222,#016797
AQ_OBS-JBMPJ-20260202140000,Sparwood,,1.72,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-114.885833,49.733333,#0099cb
AQ_OBS-JCMDB-20260202140000,Kitimat,,1.17,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-128.652222,54.053333,#0099cb
AQ_OBS-JBHJG-20260202140000,South Okanagan,,1.26,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-119.45,49.0333333333333,#0099cb
AQ_OBS-FEAKO-20260202140000,Mississauga,,3.26,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.6572222222222,43.5855555555556,#fffe03
AQ_OBS-JCVCC-20260202140000,Eastern Fraser Valley,,1.31,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-121.941666666667,49.175,#0099cb
AQ_OBS-JBXCK-20260202140000,Terrace,,1.64,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-128.599722,54.516389,#0099cb
AQ_OBS-FBKKK-20260202140000,Guelph,,3.19,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-80.22899,43.53571,#fffe03
AQ_OBS-JBOBQ-20260202140000,Victoria / Saanich,,1.51,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-123.366666666667,48.4333333333333,#0099cb
AQ_OBS-GADMZ-20260202140000,Brandon,,1.98,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-99.9522222222222,49.8469444444444,#0099cb
AQ_OBS-FEVNT-20260202140000,Ottawa,,2.71,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-75.6769444444444,45.4344444444445,#016797
AQ_OBS-KAHFT-20260202140000,Whitehorse,,2.0,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-135.0808333,60.6961111,#0099cb
AQ_OBS-IAGHN-20260202140000,St. Albert,,2.0,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-113.6202778,53.6369444,#0099cb
AQ_OBS-IAIDN-20260202140000,Brooks,,1.34,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-111.895,50.567222,#0099cb
AQ_OBS-FALIF-20260202140000,Brampton,,3.34,2026-02-02T14:00:00Z,9:00 AM EST Monday  2 February 2026,9h00 AM HNE lundi  2 février 2026,-79.7608333333333,43.6883333333333,#fffe03
AQ_OBS-IACGW-20260202140000,Lamont County,,2.29,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-112.7844444,53.7591666,#016797
AQ_OBS-JCJHI-20260202140000,Whistler,,1.21,2026-02-02T14:00:00Z,6:00 AM PST Monday  2 February 2026,6h00 AM HNP lundi  2 février 2026,-122.966666666667,50.1166666666667,#0099cb
AQ_OBS-IAEFD-20260202140000,Cold Lake,,1.73,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-110.166667,54.45,#0099cb
AQ_OBS-IAJWU-20260202140000,Hinton,,1.95,2026-02-02T14:00:00Z,7:00 AM MST Monday  2 February 2026,7h00 AM HNR lundi  2 février 2026,-117.5627778,53.4111111,#0099cb
AQ_OBS-HAPKT-20260202140000,Swift Current,,1.58,2026-02-02T14:00:00Z,8:00 AM CST Monday  2 February 2026,8h00 AM HNC lundi  2 février 2026,-107.81689,50.285833,#0099cb
AQ_OBS-IAFEW-20260202150000,Fort Chipewyan,,2.04,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-111.158333333333,58.7144444444444,#016797
AQ_OBS-IACGW-20260202150000,Lamont County,,2.42,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-112.7844444,53.7591666,#016797
AQ_OBS-JBMPJ-20260202150000,Sparwood,,1.78,2026-02-02T15:00:00Z,7:00 AM PST Monday  2 February 2026,7h00 AM HNP lundi  2 février 2026,-114.885833,49.733333,#0099cb
AQ_OBS-GAILW-20260202150000,Flin Flon,,1.33,2026-02-02T15:00:00Z,9:00 AM CST Monday  2 February 2026,9h00 AM HNC lundi  2 février 2026,-101.8641699,54.768056,#0099cb
AQ_OBS-HASIZ-20260202150000,Buffalo Narrows,,1.87,2026-02-02T15:00:00Z,9:00 AM CST Monday  2 February 2026,9h00 AM HNC lundi  2 février 2026,-108.5243083,55.8769833,#0099cb
AQ_OBS-FALIF-20260202150000,Brampton,,3.4,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.7608333333333,43.6883333333333,#fffe03
AQ_OBS-JBJFI-20260202150000,Metro Vancouver - SW,,2.22,2026-02-02T15:00:00Z,7:00 AM PST Monday  2 February 2026,7h00 AM HNP lundi  2 février 2026,-123.163333,49.163333,#016797
AQ_OBS-FCNJT-20260202150000,Windsor West,,3.71,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-83.0594444,42.2830556,#fffe03
AQ_OBS-FEUZB-20260202150000,Toronto,,4.85,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.3733333333333,43.7416666666667,#ffcb00
AQ_OBS-DAEGW-20260202150000,Saint John,,2.11,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-66.0388888888889,45.2591666666667,#016797
AQ_OBS-DALZZ-20260202150000,Edmundston,,3.16,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-68.294444,47.377222,#fffe03
AQ_OBS-CATHI-20260202150000,Lake Major,,2.05,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-63.467261,44.71338,#016797
AQ_OBS-FCCOT-20260202150000,Cornwall,,2.24,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-74.7263889,45.0263889,#016797
AQ_OBS-LALNA-20260202150000,Inuvik,,1.0,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-133.7297,68.3609,#01cbff
AQ_OBS-JCMDB-20260202150000,Kitimat,,1.22,2026-02-02T15:00:00Z,7:00 AM PST Monday  2 February 2026,7h00 AM HNP lundi  2 février 2026,-128.652222,54.053333,#0099cb
AQ_OBS-FAMXK-20260202150000,Burlington,,3.54,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.8141666666667,43.37,#fffe03
AQ_OBS-ABFQA-20260202150000,Labrador City,,2.6,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-66.9365972,52.9605694,#016797
AQ_OBS-IAFFI-20260202150000,Fort McMurray,,2.05,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-111.380277777778,56.7263888888889,#016797
AQ_OBS-FDMOP-20260202150000,Oshawa,,2.99,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-78.8572222222222,43.9005555555556,#016797
AQ_OBS-JAFUV-20260202150000,Central Okanagan,,1.0,2026-02-02T15:00:00Z,7:00 AM PST Monday  2 February 2026,7h00 AM HNP lundi  2 février 2026,-119.483333333333,49.8833333333333,#01cbff
AQ_OBS-IABOA-20260202150000,Drayton Valley,,2.06,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-114.9808333,53.2241666,#016797
AQ_OBS-ABEFS-20260202150000,St. John's,,2.36,2026-02-02T15:00:00Z,11:30 AM NST Monday  2 February 2026,11h30 AM HNT lundi  2 février 2026,-52.7252777777778,47.5658333333333,#016797
AQ_OBS-FEVNS-20260202150000,Hamilton,,3.31,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.935,43.242778,#fffe03
AQ_OBS-IAEFD-20260202150000,Cold Lake,,1.76,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-110.166667,54.45,#0099cb
AQ_OBS-FEUTC-20260202150000,Chatham,,4.41,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-82.12876,42.43396,#ffcb00
AQ_OBS-JCJHI-20260202150000,Whistler,,1.02,2026-02-02T15:00:00Z,7:00 AM PST Monday  2 February 2026,7h00 AM HNP lundi  2 février 2026,-122.966666666667,50.1166666666667,#0099cb
AQ_OBS-HAUQM-20260202150000,Estevan,,2.28,2026-02-02T15:00:00Z,9:00 AM CST Monday  2 February 2026,9h00 AM HNC lundi  2 février 2026,-102.9859847,49.1392833,#016797
AQ_OBS-IACIQ-20260202150000,Strathcona County,,2.29,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-113.1438889,53.5522222,#016797
AQ_OBS-FDQBU-20260202150000,Toronto East,,4.78,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.2308334,43.7558333,#ffcb00
AQ_OBS-IAEJS-20260202150000,Red Deer,,2.41,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-113.810277777778,52.2686111111111,#016797
AQ_OBS-FCWFX-20260202150000,Thunder Bay,,2.11,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-89.2677778,48.4013889,#016797
AQ_OBS-FEAKO-20260202150000,Mississauga,,3.46,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.6572222222222,43.5855555555556,#fffe03
AQ_OBS-BAEMV-20260202150000,St. Peters Bay,,2.18,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-62.5833333333333,46.4166666666667,#016797
AQ_OBS-LAILN-20260202150000,Fort Smith,,1.38,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-111.8829,60.0053,#0099cb
AQ_OBS-IACMW-20260202150000,Edson,,1.92,2026-02-02T15:00:00Z,8:00 AM MST Monday  2 February 2026,8h00 AM HNR lundi  2 février 2026,-116.4327778,53.5836111,#0099cb
AQ_OBS-GBEIN-20260202150000,Winnipeg,,2.11,2026-02-02T15:00:00Z,9:00 AM CST Monday  2 February 2026,9h00 AM HNC lundi  2 février 2026,-97.1463888888889,49.8844444444444,#016797
AQ_OBS-DAFMJ-20260202150000,Fredericton,,2.18,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-66.666667,45.945278,#016797
AQ_OBS-DADHJ-20260202150000,Moncton,,2.25,2026-02-02T15:00:00Z,11:00 AM AST Monday  2 February 2026,11h00 AM HNA lundi  2 février 2026,-64.803056,46.115833,#016797
AQ_OBS-FCGKZ-20260202150000,Oakville,,3.94,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-79.7138888888889,43.4563888888889,#fffe03
AQ_OBS-FCAEN-20260202150000,London,,4.57,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-81.2325,42.9674999,#ffcb00
AQ_OBS-FAYJG-20260202150000,Grand Bend,,4.0,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-81.7563889,43.3025,#fffe03
AQ_OBS-FCIBD-20260202150000,Port Stanley,,3.56,2026-02-02T15:00:00Z,10:00 AM EST Monday  2 February 2026,10h00 AM HNE lundi  2 février 2026,-81.2108334,42.6663888,#fffe03
