id,name,province,forecast_datetime,publication_datetime,forecast_datetime_text_en,forecast_datetime_text_fr,publication_datetime_text_en,publication_datetime_text_fr,p1_label,p1_aqhi,p2_label,p2_aqhi,p3_label,p3_aqhi,p4_label,p4_aqhi,p5_label,p5_aqhi,lon,lat,p1_color
AQ_FCST-FEAKO-202512221400-202512221100,Mississauga,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.6572222222222,43.5855555555556,#9e9e9e
AQ_FCST-JAGPB-202512221400-202512221400,Fort St. John,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-120.846667,56.2525,#9e9e9e
AQ_FCST-JBXCK-202512221400-202512221400,Terrace,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-128.599722,54.516389,#9e9e9e
AQ_FCST-FCFUU-202512221400-202512211100,North Bay,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.459167,46.314444,#9e9e9e
AQ_FCST-ABYRK-202512221400-202512220930,Grand Falls - Windsor,,2025-12-22T14:00:00Z,2025-12-22T09:30:00Z,10:30 AM NST Monday 22 December 2025,10h30 AM HNT lundi 22 décembre 2025,,,,,,,,,,,,,-55.66,48.93,#9e9e9e
AQ_FCST-BADSZ-202512221400-202512212100,Summerside (Wellington),,2025-12-22T14:00:00Z,2025-12-21T21:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-64.0,46.45,#9e9e9e
AQ_FCST-IAFYX-202512221400-202512221300,Genesee,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.37,53.3458334,#9e9e9e
AQ_FCST-FAFFD-202512221400-202512211100,Barrie,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.6769699,44.37124,#9e9e9e
AQ_FCST-JBXHZ-202512221400-202512221400,Metro Vancouver - NE,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.683333333333,49.2333333333333,#9e9e9e
AQ_FCST-CBLGX-202512221400-202512211000,Sydney,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-60.1952777777778,46.1380555555556,#9e9e9e
AQ_FCST-JAFNW-202512221400-202512220100,Kamloops,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-120.327222222222,50.6733333333333,#9e9e9e
AQ_FCST-FBLKS-202512221400-202512212200,Hamilton Mountain,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.82235,43.23039,#9e9e9e
AQ_FCST-JBOAP-202512221400-202512211400,North Okanagan,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-119.266666666667,50.2583333333333,#9e9e9e
AQ_FCST-JBOBQ-202512221400-202512211400,Victoria / Saanich,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.366666666667,48.4333333333333,#9e9e9e
AQ_FCST-FEARV-202512221400-202512221100,Sarnia,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-82.3177777,42.9813889,#9e9e9e
AQ_FCST-JCAAC-202512221400-202512221400,Castlegar,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-117.666667,49.324722,#9e9e9e
AQ_FCST-FDCHU-202512221400-202512221100,Hamilton West,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.9027778,43.2644444,#9e9e9e
AQ_FCST-ABEFS-202512221400-202512220930,St. John's,,2025-12-22T14:00:00Z,2025-12-22T09:30:00Z,10:30 AM NST Monday 22 December 2025,10h30 AM HNT lundi 22 décembre 2025,,,,,,,,,,,,,-52.7252777777778,47.5658333333333,#9e9e9e
AQ_FCST-JAFUV-202512221400-202512221400,Central Okanagan,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-119.483333333333,49.8833333333333,#9e9e9e
AQ_FCST-FCIBD-202512221400-202512212200,Port Stanley,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-81.2108334,42.6663888,#9e9e9e
AQ_FCST-BAEMV-202512221400-202512212100,St. Peters Bay,,2025-12-22T14:00:00Z,2025-12-21T21:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-62.5833333333333,46.4166666666667,#9e9e9e
AQ_FCST-FDGEM-202512221400-202512221100,Milton,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.9177778,43.5055556,#9e9e9e
AQ_FCST-FDMOP-202512221400-202512211100,Oshawa,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-78.8572222222222,43.9005555555556,#9e9e9e
AQ_FCST-LBAMG-202512221400-202512221300,Yellowknife,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.37,62.4536,#9e9e9e
AQ_FCST-JBRIK-202512221400-202512211400,Metro Vancouver - NW,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.113889,49.261111,#9e9e9e
AQ_FCST-IAFFM-202512221400-202512221300,Fort Saskatchewan,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-113.217777777778,53.7111111111111,#9e9e9e
AQ_FCST-FCCOT-202512221400-202512212200,Cornwall,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-74.7263889,45.0263889,#9e9e9e
AQ_FCST-JBXHZ-202512221400-202512211400,Metro Vancouver - NE,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.683333333333,49.2333333333333,#9e9e9e
AQ_FCST-JBTMB-202512221400-202512221400,Williams Lake,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.141666666667,52.1416666666667,#9e9e9e
AQ_FCST-FEUTC-202512221400-202512212200,Chatham,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-82.12876,42.43396,#9e9e9e
AQ_FCST-JCMDB-202512221400-202512211400,Kitimat,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-128.652222,54.053333,#9e9e9e
AQ_FCST-JAIQY-202512221400-202512221400,Cranbrook,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-115.7667,49.5,#9e9e9e
AQ_FCST-FBLKS-202512221400-202512211100,Hamilton Mountain,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.82235,43.23039,#9e9e9e
AQ_FCST-JABNO-202512221400-202512220100,Central Fraser Valley,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.25,49.0583333333333,#9e9e9e
AQ_FCST-CBDPK-202512221400-202512211000,Pictou,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-62.7091666666667,45.6758333333333,#9e9e9e
AQ_FCST-BAEMV-202512221400-202512211000,St. Peters Bay,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-62.5833333333333,46.4166666666667,#9e9e9e
AQ_FCST-IAGHN-202512221400-202512221300,St. Albert,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-113.6202778,53.6369444,#9e9e9e
AQ_FCST-JAQAL-202512221400-202512221400,Nanaimo / Parksville,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.933333333333,49.1666666666667,#9e9e9e
AQ_FCST-FBKKK-202512221400-202512212200,Guelph,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-80.22899,43.53571,#9e9e9e
AQ_FCST-FBLJL-202512221400-202512211100,Hamilton Downtown,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.8418,43.24504,#9e9e9e
AQ_FCST-LBAMG-202512221400-202512220000,Yellowknife,,2025-12-22T14:00:00Z,2025-12-22T00:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.37,62.4536,#9e9e9e
AQ_FCST-GAILW-202512221400-202512211200,Flin Flon,,2025-12-22T14:00:00Z,2025-12-21T12:00:00Z,8:00 AM CST Monday 22 December 2025,8h00 AM HNC lundi 22 décembre 2025,,,,,,,,,,,,,-101.8641699,54.768056,#9e9e9e
AQ_FCST-CATHI-202512221400-202512211000,Lake Major,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-63.467261,44.71338,#9e9e9e
AQ_FCST-FDGEJ-202512221400-202512221100,Peterborough,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-78.3333333,44.3011111,#9e9e9e
AQ_FCST-ABYRK-202512221400-202512212030,Grand Falls - Windsor,,2025-12-22T14:00:00Z,2025-12-21T20:30:00Z,10:30 AM NST Monday 22 December 2025,10h30 AM HNT lundi 22 décembre 2025,,,,,,,,,,,,,-55.66,48.93,#9e9e9e
AQ_FCST-JBOBQ-202512221400-202512221400,Victoria / Saanich,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.366666666667,48.4333333333333,#9e9e9e
AQ_FCST-FDQBU-202512221400-202512211100,Toronto East,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.2308334,43.7558333,#9e9e9e
AQ_FCST-JCLMX-202512221400-202512211400,WestShore,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.493333,48.423611,#9e9e9e
AQ_FCST-FBLJL-202512221400-202512212200,Hamilton Downtown,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.8418,43.24504,#9e9e9e
AQ_FCST-CBELL-202512221400-202512211000,Port Hawkesbury,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-61.356111,45.6161111,#9e9e9e
AQ_FCST-FCAEN-202512221400-202512211100,London,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-81.2325,42.9674999,#9e9e9e
AQ_FCST-FCAEN-202512221400-202512212200,London,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-81.2325,42.9674999,#9e9e9e
AQ_FCST-JCAAC-202512221400-202512211400,Castlegar,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-117.666667,49.324722,#9e9e9e
AQ_FCST-FEAKO-202512221400-202512211100,Mississauga,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.6572222222222,43.5855555555556,#9e9e9e
AQ_FCST-LALNA-202512221400-202512220000,Inuvik,,2025-12-22T14:00:00Z,2025-12-22T00:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-133.7297,68.3609,#9e9e9e
AQ_FCST-JBRIK-202512221400-202512221400,Metro Vancouver - NW,,2025-12-22T14:00:00Z,2025-12-22T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.113889,49.261111,#9e9e9e
AQ_FCST-FCNJT-202512221400-202512221100,Windsor West,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-83.0594444,42.2830556,#9e9e9e
AQ_FCST-LALNA-202512221400-202512221300,Inuvik,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-133.7297,68.3609,#9e9e9e
AQ_FCST-FCCOT-202512221400-202512211100,Cornwall,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-74.7263889,45.0263889,#9e9e9e
AQ_FCST-EHTWR-202512221400-202512212200,Quebec,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-71.2166666666667,46.8166666666667,#9e9e9e
AQ_FCST-FDZCP-202512221400-202512221100,Sault Ste. Marie,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-84.3469444,46.5588888,#9e9e9e
AQ_FCST-JCJHI-202512221400-202512211400,Whistler,,2025-12-22T14:00:00Z,2025-12-21T14:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.966666666667,50.1166666666667,#9e9e9e
AQ_FCST-BAARG-202512221400-202512212100,Charlottetown,,2025-12-22T14:00:00Z,2025-12-21T21:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-63.1347222222222,46.2402777777778,#9e9e9e
AQ_FCST-LARCU-202512221400-202512220000,Norman Wells,,2025-12-22T14:00:00Z,2025-12-22T00:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-126.8316,65.2811,#9e9e9e
AQ_FCST-FEUZB-202512221400-202512212200,Toronto,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.3733333333333,43.7416666666667,#9e9e9e
AQ_FCST-GAILW-202512221400-202512212300,Flin Flon,,2025-12-22T14:00:00Z,2025-12-21T23:00:00Z,8:00 AM CST Monday 22 December 2025,8h00 AM HNC lundi 22 décembre 2025,,,,,,,,,,,,,-101.8641699,54.768056,#9e9e9e
AQ_FCST-FDMOP-202512221400-202512221100,Oshawa,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-78.8572222222222,43.9005555555556,#9e9e9e
AQ_FCST-FCTOV-202512221400-202512211100,Sudbury,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-80.9775,46.5011111,#9e9e9e
AQ_FCST-EHTWR-202512221400-202512221100,Quebec,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-71.2166666666667,46.8166666666667,#9e9e9e
AQ_FCST-IAASX-202512221400-202512221300,Sturgeon County,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-113.3283333,53.8297222,#9e9e9e
AQ_FCST-DBEDJ-202512221400-202512212100,Miramichi,,2025-12-22T14:00:00Z,2025-12-21T21:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-65.4666999,47.0041999,#9e9e9e
AQ_FCST-JCAAC-202512221400-202512220100,Castlegar,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-117.666667,49.324722,#9e9e9e
AQ_FCST-DBEDJ-202512221400-202512211000,Miramichi,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-65.4666999,47.0041999,#9e9e9e
AQ_FCST-BAARG-202512221400-202512211000,Charlottetown,,2025-12-22T14:00:00Z,2025-12-21T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-63.1347222222222,46.2402777777778,#9e9e9e
AQ_FCST-LAILM-202512221400-202512211300,Fort Simpson,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-121.3527,61.8609,#9e9e9e
AQ_FCST-HAUQM-202512221400-202512212300,Estevan,,2025-12-22T14:00:00Z,2025-12-21T23:00:00Z,8:00 AM CST Monday 22 December 2025,8h00 AM HNC lundi 22 décembre 2025,,,,,,,,,,,,,-102.9859847,49.1392833,#9e9e9e
AQ_FCST-JBRIK-202512221400-202512220100,Metro Vancouver - NW,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.113889,49.261111,#9e9e9e
AQ_FCST-LAILN-202512221400-202512211300,Fort Smith,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-111.8829,60.0053,#9e9e9e
AQ_FCST-IAFFM-202512221400-202512220000,Fort Saskatchewan,,2025-12-22T14:00:00Z,2025-12-22T00:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-113.217777777778,53.7111111111111,#9e9e9e
AQ_FCST-CBDPK-202512221400-202512221000,Pictou,,2025-12-22T14:00:00Z,2025-12-22T10:00:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-62.7091666666667,45.6758333333333,#9e9e9e
AQ_FCST-FDGEM-202512221400-202512212200,Milton,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.9177778,43.5055556,#9e9e9e
AQ_FCST-JAIQY-202512221400-202512220100,Cranbrook,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-115.7667,49.5,#9e9e9e
AQ_FCST-LAILM-202512221400-202512220000,Fort Simpson,,2025-12-22T14:00:00Z,2025-12-22T00:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-121.3527,61.8609,#9e9e9e
AQ_FCST-FDGED-202512221400-202512212200,Newmarket,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.4583333333333,44.0580555555556,#9e9e9e
AQ_FCST-IAJWU-202512221400-202512221300,Hinton,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-117.5627778,53.4111111,#9e9e9e
AQ_FCST-FAMXK-202512221400-202512221100,Burlington,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.8141666666667,43.37,#9e9e9e
AQ_FCST-JBJFI-202512221400-202512220100,Metro Vancouver - SW,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-123.163333,49.163333,#9e9e9e
AQ_FCST-FEVNS-202512221400-202512221100,Hamilton,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.935,43.242778,#9e9e9e
AQ_FCST-IAFEW-202512221400-202512211300,Fort Chipewyan,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-111.158333333333,58.7144444444444,#9e9e9e
AQ_FCST-IABOA-202512221400-202512211300,Drayton Valley,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.9808333,53.2241666,#9e9e9e
AQ_FCST-LBAMG-202512221400-202512211300,Yellowknife,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.37,62.4536,#9e9e9e
AQ_FCST-IAFYX-202512221400-202512211300,Genesee,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-114.37,53.3458334,#9e9e9e
AQ_FCST-FCAEN-202512221400-202512221100,London,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-81.2325,42.9674999,#9e9e9e
AQ_FCST-JBLVS-202512221400-202512220100,Prince George,,2025-12-22T14:00:00Z,2025-12-22T01:00:00Z,6:00 AM PST Monday 22 December 2025,6h00 AM HNP lundi 22 décembre 2025,,,,,,,,,,,,,-122.75,53.9166666666667,#9e9e9e
AQ_FCST-FDJFN-202512221400-202512212200,St. Catharines,,2025-12-22T14:00:00Z,2025-12-21T22:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-79.2533,43.16544,#9e9e9e
AQ_FCST-ABFQA-202512221400-202512210930,Labrador City,,2025-12-22T14:00:00Z,2025-12-21T09:30:00Z,10:00 AM AST Monday 22 December 2025,10h00 AM HNA lundi 22 décembre 2025,,,,,,,,,,,,,-66.9365972,52.9605694,#9e9e9e
AQ_FCST-FEVJR-202512221400-202512211100,Kingston,,2025-12-22T14:00:00Z,2025-12-21T11:00:00Z,9:00 AM EST Monday 22 December 2025,9h00 AM HNE lundi 22 décembre 2025,,,,,,,,,,,,,-76.4163888,44.3066666,#9e9e9e
AQ_FCST-OAUDO-202512221400-202512221100,Kugluktuk,,2025-12-22T14:00:00Z,2025-12-22T11:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-115.09333,67.826667,#9e9e9e
AQ_FCST-IAIUC-202512221400-202512211300,Medicine Hat,,2025-12-22T14:00:00Z,2025-12-21T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-110.676666666667,50.0408333333333,#9e9e9e
AQ_FCST-HASIZ-202512221400-202512212300,Buffalo Narrows,,2025-12-22T14:00:00Z,2025-12-21T23:00:00Z,8:00 AM CST Monday 22 December 2025,8h00 AM HNC lundi 22 décembre 2025,,,,,,,,,,,,,-108.5243083,55.8769833,#9e9e9e
AQ_FCST-LAILM-202512221400-202512221300,Fort Simpson,,2025-12-22T14:00:00Z,2025-12-22T13:00:00Z,7:00 AM MST Monday 22 December 2025,7h00 AM HNR lundi 22 décembre 2025,,,,,,,,,,,,,-121.3527,61.8609,#9e9e9e
